job_title,role_clean,seniority_clean,company_name_clean,company_rating,industry,sector,city,state,company_size_clean,company_founded_year,company_revenue,min_salary_usd,max_salary_usd,avg_salary_usd,salary_outlier,description_length,skill_Python,skill_SQL,skill_Excel,skill_Tableau,skill_Power_BI,skill_Spark,skill_Hadoop,skill_AWS,skill_Azure,skill_GCP,skill_Machine_Learning,skill_Deep_Learning,skill_TensorFlow,skill_PyTorch,skill_Java,skill_SAS,skill_Scala,skill_NLP,skill_Statistics,skill_Docker,skill_Kubernetes,skill_Git,skill_NoSQL,skill_ETL,skill_A/B_Testing,skill_R
Senior Quantitative Analyst,Analyst,Senior,DTCC,3.3,Brokerage Services,Finance,Jersey City,NJ,1001 to 5000 employees,1973.0,$1 to $2 billion (USD),118000,228000,173000.0,False,4183,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Principal Data Scientist,Data Scientist,Senior,AstraZeneca,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Gaithersburg,MD,10000+ employees,1913.0,$10+ billion (USD),113000,182000,147500.0,False,4490,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,Carilion Clinic,3.7,Health Care Services & Hospitals,Health Care,Roanoke,VA,10000+ employees,1899.0,$1 to $2 billion (USD),58000,104000,81000.0,False,2948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sr. Data Analyst,Analyst,Senior,DoubleVerify,3.2,Internet,Information Technology,New York,NY,201 to 500 employees,2008.0,Unknown / Non-Applicable,58000,108000,83000.0,False,2689,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Research Scientist or Senior Research Scientist - Computer Vision,Other/Unspecified,Senior,Mitsubishi Electric Research Labs,4.6,Research & Development,Business Services,Cambridge,MA,51 to 200 employees,1991.0,$5 to $10 million (USD),81000,161000,121000.0,False,3709,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst Chemist - Quality System Contractor,Analyst,Not specified,"Rodan and Fields, LLC",2.2,Beauty & Personal Accessories Stores,Retail,San Francisco,CA,501 to 1000 employees,2002.0,Unknown / Non-Applicable,61000,110000,85500.0,False,4402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Research Scientist / Principal Research Scientist - Multiphysical Systems,Other/Unspecified,Senior,Mitsubishi Electric Research Labs,4.6,Research & Development,Business Services,Cambridge,MA,51 to 200 employees,1991.0,$5 to $10 million (USD),115000,220000,167500.0,False,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Research Scientist, Machine Learning Department",ML Engineer,Not specified,Software Engineering Institute,2.6,Colleges & Universities,Education,Pittsburgh,PA,501 to 1000 employees,1984.0,Unknown / Non-Applicable,71000,144000,107500.0,False,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Foundational Community Supports Data Analyst,Analyst,Not specified,DESC,3.4,Social Assistance,Non-Profit,Seattle,WA,501 to 1000 employees,1979.0,$25 to $50 million (USD),32000,57000,44500.0,False,4087,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Health Data Analyst, Star Ratings",Analyst,Senior,Johns Hopkins Health Care,3.3,Health Care Services & Hospitals,Health Care,Glen Burnie,MD,1001 to 5000 employees,1889.0,$500 million to $1 billion (USD),79000,136000,107500.0,False,2606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",Other/Unspecified,Senior,Kronos Bio,,-1,-1,Cambridge,MA,Unknown,,Unknown / Non-Applicable,120000,145000,132500.0,False,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,Analyst,Senior,Community Behavioral Health,3.7,Health Care Services & Hospitals,Health Care,Philadelphia,PA,201 to 500 employees,1994.0,$500 million to $1 billion (USD),50000,89000,69500.0,False,1865,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Senior Engineer, Data Management Engineering",Other/Unspecified,Senior,Western Digital,3.5,Computer Hardware & Software,Information Technology,Milpitas,CA,10000+ employees,1970.0,$10+ billion (USD),68000,129000,98500.0,False,3926,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Quality Control Scientist III- Analytical Development,Other/Unspecified,Not specified,Advanced BioScience Laboratories,2.7,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Rockville,MD,201 to 500 employees,1961.0,$25 to $50 million (USD),48000,113000,80500.0,False,3570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clinical Scientist, Clinical Development",Other/Unspecified,Not specified,FORMA THERAPEUTICS,3.8,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Watertown,MA,51 to 200 employees,2008.0,$10 to $25 million (USD),54000,94000,37000.0,False,3747,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer Staff Scientist: Human Language Technologies,Other/Unspecified,Not specified,Raytheon,3.7,Aerospace & Defense,Aerospace & Defense,Cambridge,MD,10000+ employees,1922.0,$10+ billion (USD),74000,124000,99000.0,False,4431,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
"Manager, Safety Scientist, Medical Safety & Risk Management",Manager,Not specified,Agios Pharmaceuticals,3.8,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Cambridge,MA,501 to 1000 employees,2008.0,$50 to $100 million (USD),68000,125000,96500.0,False,4465,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Assistant Director/Director, Office of Data Science",Director,Not specified,Liberty Mutual Insurance,3.3,Insurance Carriers,Insurance,Boston,MA,10000+ employees,1912.0,$10+ billion (USD),39000,67000,53000.0,False,3448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sr. Data Engineer | Big Data SaaS Pipeline,Data Engineer,Senior,Bridg,2.7,Enterprise Software & Network Solutions,Information Technology,Los Angeles,CA,1 to 50 employees,2011.0,Unknown / Non-Applicable,71000,135000,103000.0,False,4571,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Scientist - CVRM Metabolism - in vivo pharmacology,Other/Unspecified,Not specified,AstraZeneca,3.9,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Gaithersburg,MD,10000+ employees,1913.0,$10+ billion (USD),61000,123000,92000.0,False,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,TRANZACT,3.6,Advertising & Marketing,Business Services,Fort Lee,NJ,1001 to 5000 employees,1989.0,Unknown / Non-Applicable,87000,141000,114000.0,False,4648,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Charter Spectrum,3.5,K-12 Education,Education,Maryland Heights,MO,1 to 50 employees,,$5 to $10 million (USD),71000,121000,96000.0,False,3775,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,CompQsoft,3.4,Consulting,Business Services,Washington,DC,51 to 200 employees,1997.0,$10 to $25 million (USD),72000,121000,96500.0,False,4662,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,Solugenix Corporation,4.3,IT Services,Information Technology,Phoenix,AZ,201 to 500 employees,1969.0,$50 to $100 million (USD),51000,88000,69500.0,False,3728,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Data Scientist,Data Scientist,Not specified,West Coast University,2.6,Colleges & Universities,Education,Irvine,CA,10000+ employees,1997.0,Unknown / Non-Applicable,101000,141000,121000.0,False,2399,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Data Scientist (Warehouse Automation),Data Scientist,Not specified,SoftBank Robotics,3.8,Consumer Products Manufacturing,Manufacturing,San Francisco,CA,201 to 500 employees,2005.0,$25 to $50 million (USD),79000,127000,103000.0,False,2730,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jr. Data Scientist,Data Scientist,Junior,MITRE,3.2,Federal Agencies,Government,McLean,VA,5001 to 10000 employees,1958.0,$1 to $2 billion (USD),81000,132000,106500.0,False,3170,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Senior Data Scientist,Data Scientist,Senior,SkySync,5.0,Computer Hardware & Software,Information Technology,Ann Arbor,MI,51 to 200 employees,2011.0,Unknown / Non-Applicable,120000,140000,130000.0,False,3808,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Architect / Data Modeler,Other/Unspecified,Not specified,Medidata Solutions,4.3,Enterprise Software & Network Solutions,Information Technology,New York,NY,1001 to 5000 employees,1999.0,$500 million to $1 billion (USD),63000,110000,86500.0,False,4023,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Scientist,Data Scientist,Not specified,"DatamanUSA, LLC",3.4,IT Services,Information Technology,Olympia,WA,51 to 200 employees,,$5 to $10 million (USD),65000,113000,89000.0,False,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",Other/Unspecified,Senior,23andMe,4.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,South San Francisco,CA,501 to 1000 employees,2006.0,Unknown / Non-Applicable,59000,125000,92000.0,False,3911,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer (NLP),ML Engineer,Not specified,CK-12 Foundation,4.1,K-12 Education,Education,Palo Alto,CA,1 to 50 employees,2007.0,Unknown / Non-Applicable,80000,142000,111000.0,False,3478,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,Data Engineer,Not specified,Fivestars,3.9,Internet,Information Technology,San Francisco,CA,201 to 500 employees,2011.0,$100 to $500 million (USD),62000,113000,87500.0,False,3813,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
